track_id,artists,track_name,track_genre,search_string,duration_ms,tempo,tempo_log,duration_minutes,tags_clean_text,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,valence,lfm_playcount,lfm_listeners,log_playcount,log_listeners,log_plays_per_listener,plays_per_listener,tag_count
2K7xn816oNHJZ0aVqdQsha,The Neighbourhood,Softcore,alt-rock,Softcore - The Neighbourhood,206280,93.986,4.5431458350076985,3.438,synthpop alternative indie-pop shoegaze alternative rnb,0.0484,0.575,0.568,0.000417,0.286,-5.509,0.03,0.37,14295830.700000325,1299728.2700000037,16.475478563228343,14.07766654689777,2.4848309727736084,10.999091910188492,5
4fouWK6XVHhzl78KzQ1UjL,GAYLE,abcdefu,alternative,abcdefu - GAYLE,168601,121.932,4.803463512291745,2.810016666666667,pop usa pop rock female vocalist upcoming album 2022 pop punk rutracker electropop american rock,0.299,0.695,0.54,0.0,0.367,-5.692,0.0493,0.415,4975774.0,571376.0,15.42009169533703,13.255804515956076,2.272992074519293,8.708405673321945,10
5uU1uuyaUIBOiiUSQG7Wl3,Morgan Wallen,You Proof,country,You Proof - Morgan Wallen,157477,119.706,4.7850387366209794,2.624616666666667,country country pop contemporary country the voice bro-country bro country male vocalist racist pop,0.252,0.731,0.85,0.0,0.605,-4.913,0.0336,0.644,2523000.0,213199.0,14.740959623976664,12.269985971273826,2.552099008166417,11.83401423083598,9
0ct6r3EGTcMLPtrXHDvVjc,Avicii,The Nights,dance,The Nights - Avicii,176658,125.983,4.83614697721395,2.9443,dance electronic 2015 pop 2014,0.0166,0.527,0.835,0.0,0.249,-5.298,0.0433,0.654,9509894.0,1008051.0,16.067843393451156,13.82353031358446,2.345064082415091,9.433941338285464,5
7JJmb5XwzOO8jgpou264Ml,Shawn Mendes,There's Nothing Holdin' Me Back,dance,There's Nothing Holdin' Me Back - Shawn Mendes,199440,121.998,4.8040046511562595,3.324,pop pop rock shawn mende 2017 canadian,0.38,0.866,0.813,0.0,0.0779,-4.063,0.0554,0.969,9532549.0,1040649.0,16.07022281591384,13.855356075886398,2.3184777515372508,9.160196185265157,5
27NovPIUIRrOZoCHxABJwK,Lil Nas X;Jack Harlow,INDUSTRY BABY (feat. Jack Harlow),hip-hop,"INDUSTRY BABY (feat. Jack Harlow) - Lil Nas X, Jack Harlow",212000,149.995,5.010601960207355,3.533333333333333,trap rap hip-hop 2021 2020,0.0203,0.736,0.704,0.0,0.0501,-7.409,0.0615,0.894,14295830.700000325,1237745.0,16.475478563228343,14.028802541548078,2.5297126796828033,11.549899777418068,5
4xkOaSrkexMciUUogZKVTS,Eminem;Nate Dogg,Till I Collapse,hip-hop,"Till I Collapse - Eminem, Nate Dogg",297786,171.447,5.144274180943068,4.9631,rap hip-hop eminem hardcore rap,0.0622,0.548,0.847,0.0,0.0816,-3.237,0.186,0.1,6083347.0,772045.0,15.621065760280663,13.556799412723997,2.1837479364168644,7.879523861951052,4
3Wrjm47oTz2sjIgck11l5e,Måneskin,Beggin',indie-pop,Beggin' - Måneskin,211560,134.002,4.897854725212664,3.526,rock pop alternative cover pop rap,0.127,0.714,0.8,0.0,0.359,-4.808,0.0504,0.589,9677639.0,1030894.0,16.085328627875413,13.84593791494176,2.3406145133417176,9.387617931620516,5
7EkWXAI1wn8Ii883ecd9xr,Surf Curse,Freaks,indie-pop,Freaks - Surf Curse,147062,179.626,5.190876911537485,2.451033333333333,surf rock indie loud upbeat lo-fi,3.84e-05,0.345,0.941,0.633,0.0511,-9.918,0.0466,0.407,14295830.700000325,1299728.2700000037,16.475478563228343,14.07766654689777,2.4848309727736084,10.999091910188492,5
0RDqNCRBGrSegk16Avfzuq,TWICE,Talk that Talk,k-pop,Talk that Talk - TWICE,177466,119.973,4.787266717465749,2.9577666666666667,k-pop dance-pop 2022 korean k bop,0.136,0.772,0.907,0.0,0.334,-2.438,0.124,0.783,12510421.0,512797.0,16.342072614887737,13.147637284424986,3.234608988086787,24.396439526752303,5
5fwSHlTEWpluwOM0Sxnh5k,Farruko,Pepas,latin,Pepas - Farruko,287120,130.001,4.867542142733689,4.785333333333333,reggaeton latin puerto rico puerto rican autotune officially shit reggaeton-boriqua urbano latino farruko trap latino,0.00776,0.762,0.766,6.98e-05,0.128,-3.955,0.0343,0.442,3757551.0,457414.0,15.139278239502199,13.033346354086449,2.2208076778207433,8.21477042679061,10
44XjoNvtwevktFKjvVe1vH,Bad Bunny;Buscabulla,Andrea,latino,"Andrea - Bad Bunny, Buscabulla",339611,103.071,4.63541807114581,5.660183333333333,afrobeat experimental,0.762,0.797,0.616,0.000293,0.0979,-10.229,0.375,0.451,3000965.0,236259.0,14.91444479480151,12.37268817250251,2.61754279052213,12.702013468269993,2
7qiZfU4dY1lWllzX7mPBI3,Ed Sheeran,Shape of You,pop,Shape of You - Ed Sheeran,233712,95.977,4.564108579429831,3.8952,pop 2017 dancehall ed sheeran dance,0.581,0.825,0.652,0.0,0.0931,-3.183,0.0802,0.931,11277421.0,1256910.0,16.238313231814256,14.0441676815653,2.299815031624142,8.972337717099872,5
4iJyoBOLtHqaGxP12qzhQI,Justin Bieber;Daniel Caesar;Giveon,Peaches (feat. Daniel Caesar & Giveon),pop,"Peaches (feat. Daniel Caesar & Giveon) - Justin Bieber, Daniel Caesar, Giveon",198081,90.03,4.500142948120385,3.30135,my top song 2021 2020 hip-hop prince of pop,0.321,0.677,0.696,0.0,0.42,-6.181,0.119,0.464,7110399.0,785177.0,15.777069058987394,13.573665722652645,2.3081487115234127,9.05579124197474,5
2tGvwE8GcFKwNdAXMnlbfl,Olivia Rodrigo,happier,pop,happier - Olivia Rodrigo,175933,168.924,5.129448909633829,2.9322166666666667,pop folk indie-pop singer-songwriter folk-pop,0.765,0.395,0.443,9.67e-06,0.0839,-9.72,0.133,0.338,14295830.700000325,1101464.0,16.475478563228343,13.91215166986723,2.6375516211360917,12.978935943435578,5
1r9xUipOqoNwggBpENDsvJ,Imagine Dragons;JID;Arcane;League of Legends,Enemy (with JID) - from the series Arcane League of Legends,rock,"Enemy (with JID) - from the series Arcane League of Legends - Imagine Dragons, JID, Arcane, League of Legends",173381,77.011,4.343948268793431,2.889683333333333,rap indie arcane alternative hip-hop,0.237,0.728,0.783,0.0,0.434,-4.424,0.266,0.555,12498880.0,991062.0,16.341149678265374,13.806533383440845,2.6109225542708523,12.611602503173364,5
60a0Rd6pjrkxjPbaKzXjfq,Linkin Park,In the End,alternative,In the End - Linkin Park,216880,105.143,4.655321328368292,3.6146666666666665,rock nu metal alternative rock linkin park alternative,0.00958,0.556,0.864,0.0,0.209,-5.87,0.0584,0.4,14295830.700000325,1299728.2700000037,16.475478563228343,14.07766654689777,2.4848309727736084,10.999091910188492,5
0gplL1WMoJ6iYaPgMCL0gX,Adele,Easy On Me,british,Easy On Me - Adele,224694,141.981,4.955693245831964,3.7449,2021 pop 2020 adele soul,0.578,0.604,0.366,0.0,0.133,-7.519,0.0282,0.13,11900388.0,1043312.0,16.29208164662311,13.857911784840425,2.518208914895558,11.406355912708758,5
2vXKRlJBXyOcvZYTdNeckS,Gesaffelstein;The Weeknd,Lost in the Fire (feat. The Weeknd),club,"Lost in the Fire (feat. The Weeknd) - Gesaffelstein, The Weeknd",202093,100.966,4.614783826504063,3.3682166666666666,electronic pop dance rnb the weeknd,0.0933,0.658,0.671,0.000927,0.115,-12.21,0.0363,0.166,13604804.0,992235.0,16.425933597130946,13.807716261198332,2.6886140045179467,13.711272027291923,5
5nujrmhLynf4yMoMtj8AQF,Dua Lipa;DaBaby,Levitating (feat. DaBaby),dance,"Levitating (feat. DaBaby) - Dua Lipa, DaBaby",203064,102.977,4.634505662323388,3.3844,nu-disco pop 2020 disco dua lipa,0.00883,0.702,0.825,0.0,0.0674,-3.787,0.0601,0.915,10917789.0,1176597.0,16.205904126846864,13.978137781598027,2.3301150042691443,9.279123608168302,5
35mvY5S1H3J2QZyna3TFe0,Ariana Grande,positions,dance,positions - Ariana Grande,172324,144.015,4.969917460817697,2.8720666666666665,pop rnb 2020 a artist,0.468,0.737,0.802,0.0,0.0931,-4.771,0.0878,0.682,14295830.700000325,1159348.0,16.475478563228343,13.963369198650463,2.590086359985574,12.330922811787595,4
4qu63nuBpdn0qHUHuObEj1,Marshmello;Jonas Brothers,Leave Before You Love Me (with Jonas Brothers),dance,"Leave Before You Love Me (with Jonas Brothers) - Marshmello, Jonas Brothers",154983,119.976,4.787291722779379,2.58305,male vocalist pop jonas brother romantic lyric extensive vamping,0.00226,0.721,0.738,4.41e-06,0.118,-4.77,0.0403,0.637,4193891.0,413073.0,15.249139739039476,12.93138203264838,2.411700017920026,10.152905176566854,5
1bgKMxPQU7JIZEhNsM1vFs,Alesso;Zara Larsson,Words (feat. Zara Larsson),edm,"Words (feat. Zara Larsson) - Alesso, Zara Larsson",142677,124.026,4.820491221045154,2.37795,house electronic progressive house swedish dance edm electro house sweden alesso pop,0.0245,0.739,0.586,0.000252,0.308,-5.079,0.0472,0.444,2048317.0,236638.0,14.532529526525362,12.374291052107436,2.2675700622098662,8.655909025600284,10
3rb0tMq42WfggucPm0HHkA,MEDUZA;James Carter;Elley Duhé;FAST BOY,Bad Memories (feat. Elley Duhé & FAST BOY),edm,"Bad Memories - MEDUZA, James Carter, Elley Duhé, FAST BOY",148629,123.998,4.820265436442704,2.47715,power metal house electronic swedish c neoclassical metal neo-classical metal italian sweden neoclassical power metal,0.118,0.607,0.767,0.0,0.122,-6.069,0.0474,0.662,1480641.0,185819.0,14.207986335467096,12.132533742195303,2.193683813412846,7.968189474703879,10
04sN26COy28wTXYj3dMoiZ,Billie Eilish,Bored,electro,Bored - Billie Eilish,180933,119.959,4.787150017734025,3.01555,peter indie 13 reasons why alternative 2010,0.896,0.614,0.318,0.00239,0.0795,-12.695,0.0478,0.112,11259124.0,978475.0,16.236689468952967,13.793751538179706,2.5262731394941103,11.506808043128338,5
3GVkPk8mqxz0itaAriG1L7,XXXTENTACION,Everybody Dies In Their Nightmares,emo,Everybody Dies In Their Nightmares - XXXTENTACION,95466,129.953,4.867172846623258,1.5911,emo rap rap xxxtentacion hip-hop,0.847,0.734,0.57,2.14e-05,0.112,-7.066,0.133,0.689,12699436.0,939172.0,16.357068219737524,13.752754979772213,2.6756612373808357,13.52194912114075,4
2zYzyRzz6pRmhPzyfMEC8s,AC/DC,Highway to Hell,hard-rock,Highway to Hell - AC/DC,208400,115.728,4.7512426101069245,3.473333333333333,hard rock classic rock rock heavy metal acdc,0.061,0.574,0.913,0.00158,0.156,-4.793,0.133,0.423,14295830.700000325,1299728.2700000037,16.475478563228343,14.07766654689777,2.4848309727736084,10.999091910188492,5
08mG3Y1vljYA6bvDt4Wqkj,AC/DC,Back In Black,hard-rock,Back In Black - AC/DC,255493,188.386,5.238493049402371,4.258216666666667,hard rock classic rock rock heavy metal acdc,0.011,0.31,0.7,0.00965,0.0828,-5.678,0.047,0.763,14295830.700000325,1299728.2700000037,16.475478563228343,14.07766654689777,2.4848309727736084,10.999091910188492,5
3UmaczJpikHgJFyBTAJVoz,Eminem;Dido,Stan,hip-hop,"Stan - Eminem, Dido",404106,80.063,4.382813824758451,6.7351,rap hip-hop eminem dido,0.0371,0.78,0.768,2.34e-06,0.518,-4.325,0.238,0.507,12403213.0,1299728.2700000037,16.333466190538807,14.07766654689777,2.355455281489886,9.542927769048191,4
1Ame8XTX6QHY0l0ahqUhgv,Måneskin,THE LONELIEST,indie-pop,THE LONELIEST - Måneskin,247067,129.786,4.865886940209419,4.117783333333334,rock ballad alternative rock beautiful,0.00151,0.519,0.595,0.0,0.0762,-5.001,0.0283,0.237,4370089.0,343864.0,15.290294161825374,12.74800441746961,2.6180358827799086,12.708771491054604,4
0o9zmvc5f3EFApU52PPIyW,Fujii Kaze,Shinunoga E-Wa,j-pop,Shinunoga E-Wa - Fujii Kaze,185573,158.078,5.06308858209766,3.0928833333333334,sddslittleyuta love j-pop non-english,0.166,0.6,0.76,4.09e-05,0.189,-6.124,0.0452,0.519,8218105.0,576019.0,15.921850326857761,13.263897661297449,2.7256984039014553,14.267072787529578,4
7EyhPjrJzjx0fk2i7vUJCS,BLACKPINK,Pink Venom,k-pop,Pink Venom - BLACKPINK,186964,90.016,4.499987432307447,3.1160666666666668,k-pop hip-hop kpop pop boom bap,0.0119,0.794,0.719,0.0,0.276,-7.227,0.0761,0.69,14295830.700000325,724604.0,16.475478563228343,13.493381957778125,3.0315415675780093,19.729163377514237,5
10SRMwb9EuVS1K9rYsBfHQ,BTS,Yet To Come,k-pop,Yet To Come - BTS,193593,172.029,5.1476630672524495,3.22655,bts k-pop korean hip-hop pop,0.0432,0.559,0.885,0.0,0.333,-4.515,0.189,0.683,14295830.700000325,337536.0,16.475478563228343,12.729430412915463,3.7693874192840413,42.35349918231041,5
0Q5VnK2DYzRyfqQRJuUtvi,IVE,LOVE DIVE,k-pop,LOVE DIVE - IVE,177186,117.941,4.770184499423983,2.9531,k-pop electropop ive synthpop electro house,0.00379,0.703,0.709,5.43e-05,0.333,-4.169,0.0433,0.538,14295830.700000325,571574.0,16.475478563228343,13.256150987202428,3.258532532938545,25.011338339393195,5
2hLXUbsOU9cDb9RFva9FYr,Mora;Jhayco,MEMORIAS,latino,"MEMORIAS - Mora, Jhayco",228750,127.963,4.851741159633,3.8125,puerto rico noise latin trap progressive metalcore black metal goth idm post-punk metalcore,0.389,0.771,0.707,0.0,0.0745,-6.404,0.055,0.317,1673119.0,100764.0,14.330200704832416,11.52054635210159,2.8681450590557467,16.604332896669444,10
2TDyyEBasw10wu5Uh94bR1,Rauw Alejandro;Baby Rasta,PUNTO 40,latino,"PUNTO 40 - Rauw Alejandro, Baby Rasta",190654,106.972,4.672567117974143,3.177566666666667,reggaeton dance sexy latin male vocalist puerto rico catchy pop rnb trap latino,0.00127,0.873,0.826,0.0361,0.311,-0.722,0.0876,0.201,2013505.0,157285.0,14.515388039154978,11.96582108317828,2.6247869892510054,12.801633976539403,10
5fhcuVxuBWfgNXGuyAtLmr,Piso 21;Manuel Turizo,Los Cachos,latino,"Los Cachos - Piso 21, Manuel Turizo",212304,91.966,4.521418943525594,3.5384,latin reggaeton all pop colombia brutal death metal boyband shit music boy band,0.108,0.774,0.73,0.0,0.194,-3.865,0.134,0.421,254022.0,40714.0,12.445180093082266,10.614351853901232,1.979508026765007,6.239180625828953,9
0E0DRHf5PfMeor0ZCwB3oT,Bad Bunny;The Marías,Otro Atardecer,latino,"Otro Atardecer - Bad Bunny, The Marías",244444,108.02,4.682316395164745,4.074066666666667,afrobeat bedroom pop chillwave pop dream pop,0.59,0.777,0.595,0.00139,0.0669,-6.79,0.0375,0.546,5736043.0,443124.0,15.56228033208294,13.001607176268529,2.635089111138514,12.944555022973253,5
5kVZxyMY1gfdCLiChsfjn1,Bad Bunny,Yo No Soy Celoso,latino,Yo No Soy Celoso - Bad Bunny,230704,142.004,4.955855226218606,3.845066666666667,latin reggaeton bossa nova,0.275,0.872,0.588,0.0,0.17,-6.276,0.0492,0.93,3327292.0,293943.0,15.017669618450837,12.59114455198745,2.5111845358679163,11.319514327607733,3
28GCbKgjlVD9eDmasGbe0T,Bad Bunny,Me Fui de Vacaciones,latino,Me Fui de Vacaciones - Bad Bunny,180929,85.046,4.443192286577729,3.0154833333333335,reggaeton latin trap puerto rico trap latino latin rap rap puerto rican latin pop hip-hop,0.229,0.714,0.645,0.00083,0.0942,-5.493,0.0514,0.434,2119562.0,213348.0,14.566720493324587,12.270684601471343,2.391947059015323,9.934763859984626,10
1SKPmfSYaPsETbRHaiA18G,Keane,Somewhere Only We Know,piano,Somewhere Only We Know - Keane,237146,172.004,5.147517732356994,3.9524333333333335,britpop indie alternative rock keane,0.06,0.448,0.665,2.55e-05,0.0828,-4.203,0.026,0.304,14295830.700000325,1299728.2700000037,16.475478563228343,14.07766654689777,2.4848309727736084,10.999091910188492,5
3RiPr603aXAoi4GHyXx0uy,Coldplay,Hymn for the Weekend,pop,Hymn for the Weekend - Coldplay,258266,90.027,4.500109625339263,4.304433333333333,pop beyonce alternative rock 2016 indie,0.211,0.491,0.693,6.92e-06,0.325,-6.487,0.0377,0.412,10299778.0,1112632.0,16.147632996658995,13.922239836438731,2.3279729800950806,9.257129041767628,5
5uCax9HTNlzGybIStD3vDh,James Arthur,Say You Won't Let Go,pop,Say You Won't Let Go - James Arthur,211466,85.043,4.443157010927918,3.5244333333333335,pop adult contemporary 2010 british folk,0.695,0.358,0.557,0.0,0.0902,-7.398,0.059,0.494,8526994.0,896200.0,15.958747571351315,13.705919997155918,2.352765773565952,9.514610577995983,5
1ri9ZUkBJVFUdgwzCnfcYs,Becky G;KAROL G,MAMIII,reggae,"MAMIII - Becky G, KAROL G",226088,93.991,4.5431990330053384,3.768133333333333,pop female vocalist rap hip-hop latin american reggaeton latin pop mexican,0.0934,0.843,0.7,0.0,0.14,-3.563,0.0803,0.899,2350834.0,261426.0,14.670281142158379,12.473910364815262,2.301819765358211,8.992349651526627,9
2DgdHcjWmO3qd50RzuBLgZ,Panic! At The Disco,House of Memories,rock,House of Memories - Panic! At The Disco,208706,109.952,4.700043906921736,3.4784333333333333,pop rock electropop alternative rock electronic,0.00272,0.506,0.817,0.0,0.0486,-5.051,0.0335,0.506,7644844.0,778868.0,15.849542122450426,13.56559814639846,2.380964281692657,9.815326858979956,5
3CRDbSIZ4r5MsZ0YwxuEkn,Twenty One Pilots,Stressed Out,rock,Stressed Out - Twenty One Pilots,202333,169.977,5.13566313377954,3.3722166666666666,alternative indie alt-pop hip-hop pop rap,0.0462,0.734,0.637,2.29e-05,0.0602,-5.677,0.141,0.648,14295830.700000325,1299728.2700000037,16.475478563228343,14.07766654689777,2.4848309727736084,10.999091910188492,5
3dPQuX8Gs42Y7b454ybpMR,The White Stripes,Seven Nation Army,alt-rock,Seven Nation Army - The White Stripes,232106,123.596,4.817018182040368,3.8684333333333334,rock alternative rock alternative indie-rock indie,0.0039,0.743,0.446,0.118,0.337,-7.807,0.0683,0.278,14295830.700000325,1299728.2700000037,16.475478563228343,14.07766654689777,2.4848309727736084,10.999091910188492,5
5UWwZ5lm5PKu6eKsHAGxOk,Foo Fighters,Everlong,alt-rock,Everlong - Foo Fighters,250546,158.066,5.063012667324609,4.175766666666667,rock alternative rock 90s alternative foo fighter,5.99e-05,0.413,0.881,0.000308,0.0805,-5.541,0.0367,0.364,14295830.700000325,1299728.2700000037,16.475478563228343,14.07766654689777,2.4848309727736084,10.999091910188492,5
0d28khcov6AiegSCpG5TuT,Gorillaz,Feel Good Inc.,alternative,Feel Good Inc. - Gorillaz,222640,138.559,4.931296227698012,3.7106666666666666,alternative electronic hip-hop rock gorillaz,0.00836,0.818,0.705,0.00233,0.613,-6.679,0.177,0.772,14295830.700000325,1299728.2700000037,16.475478563228343,14.07766654689777,2.4848309727736084,10.999091910188492,5
40riOy7x9W7GXjyGp4pjAv,Eagles,Hotel California - 2013 Remaster,country,Hotel California - 2013 Remaster - Eagles,391376,147.125,4.991282565580441,6.5229333333333335,rock soft rock pop pop rock importado do spotify,0.00574,0.579,0.508,0.000494,0.0575,-9.484,0.027,0.609,12001546.0,1246390.0,16.300546116109903,14.035762733276659,2.363590393717746,9.629045483355933,5
4686eQ81DEswHa90bcdlC9,Bailey Zimmerman,Rock and A Hard Place,country,Rock and a Hard Place - Bailey Zimmerman,207540,121.991,4.8039472715202765,3.459,country contemporary country singer-songwriter rock usa country pop illinoi united state emo country red dirt,0.577,0.582,0.568,0.0,0.105,-7.3,0.0275,0.394,1613888.0,149787.0,14.294157352212842,11.916976240047456,2.4659406942887756,10.774553198875736,10
0lYBSQXN6rCTvUZvg9S0lU,DJ Snake;Justin Bieber,Let Me Love You,dance,"Let Me Love You - DJ Snake, Justin Bieber",205946,99.988,4.605050178787515,3.4324333333333334,electronic justin bieber tropical house electropop 2016,0.0863,0.649,0.716,2.63e-05,0.135,-5.371,0.0349,0.163,8213338.0,1041077.0,15.92127009789631,13.855767272744037,2.184844980715028,7.889270438209662,5
6ocbgoVGwYJhOv1GgI9NsF,Ariana Grande,7 rings,dance,7 rings - Ariana Grande,178626,140.048,4.941985220990082,2.9771,trap pop rap rnb hip-hop,0.592,0.778,0.317,0.0,0.0881,-10.732,0.334,0.327,14295830.700000325,1299728.2700000037,16.475478563228343,14.07766654689777,2.4848309727736084,10.999091910188492,5
3Vi5XqYrmQgOYBajMWSvCi,Doja Cat,Need to Know,dance,Need to Know - Doja Cat,210560,130.041,4.867849785347693,3.509333333333333,pop rap hip-hop trap rap cloud rap,0.304,0.664,0.609,0.0,0.0926,-6.509,0.0707,0.194,14295830.700000325,1299728.2700000037,16.475478563228343,14.07766654689777,2.4848309727736084,10.999091910188492,5
3QGsuHI8jO1Rx4JWLUh9jd,Shawn Mendes,Treat You Better,dance,Treat You Better - Shawn Mendes,187973,82.695,4.415159140709757,3.1328833333333335,pop 2016 canadian 3 shawn mende,0.106,0.444,0.819,0.0,0.107,-4.078,0.341,0.747,8972386.0,1053624.0,16.009662307887258,13.867747157299783,2.2529470660167807,8.515738062155,5
0k4d5YPDr1r7FX77VdqWez,Doja Cat;The Weeknd,You Right,dance,"You Right - Doja Cat, The Weeknd",186173,128.986,4.859703871340394,3.102883333333333,rnb the weeknd rap pop trap,0.0164,0.828,0.621,0.00233,0.0845,-6.414,0.0565,0.436,14295830.700000325,1181708.0,16.475478563228343,13.982472253744334,2.57242900726428,12.09759999932329,5
3ZFTkvIE7kyPt6Nu3PEa7V,Shakira;Wyclef Jean,Hips Don't Lie (feat. Wyclef Jean),dance,"Hips Don't Lie (feat. Wyclef Jean) - Shakira, Wyclef Jean",218093,100.024,4.605410157192699,3.6348833333333332,pop latin dance reggaeton shakira,0.284,0.778,0.824,0.0,0.405,-5.892,0.0707,0.758,10662124.0,1299728.2700000037,16.182208300175315,14.07766654689777,2.21956738906242,8.203348535305745,5
02VBYrHfVwfEWXk5DXyf0T,Bruno Mars;Anderson .Paak;Silk Sonic,Leave The Door Open,dance,"Leave the Door Open - Bruno Mars, Anderson .Paak, Silk Sonic",242096,148.088,4.997806691657384,4.034933333333333,smooth soul soul pop soul 2021 acoustic rhythm piano,0.182,0.586,0.616,0.0,0.0927,-7.964,0.0324,0.719,12254525.0,1212916.0,16.32140589610576,14.008538760193472,2.407247616875797,10.103358352927986,5
3Z7CaxQkqbIs1rewKi6v4W,Tiësto;Charli XCX,Hot In It,edm,"Hot in It - Tiësto, Charli XCX",129817,123.045,4.812550142122823,2.1636166666666665,trance electronic dance techno electronica progressive trance house dutch vocal trance tiesto,0.00445,0.748,0.841,1.33e-06,0.0413,-5.08,0.177,0.717,2553265.0,259933.0,14.75288388194377,12.46818303161943,2.3816532879999754,9.822781255169602,10
